station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist
Wuwei Railway Station,Changlinhe Railway Station,wuwei,changlinhe,222,POINT Z (13131680.190393472 3672618.9253122215 0),wuwei,POINT Z (13077493.63044007 3724103.5901751406 0),changlinhe,0.07474526069009867
Wuxi Railway Station,Nanjingnan Railway Station,wu,nanjing,228,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,0.9406578858035357
Wuxi Railway Station,Nanjingnan Railway Station,wu,nanjing,228,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,0.17520715564570769
Wuxi Railway Station,Nanjingnan Railway Station,wu,nanjing,228,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,0.1803654640643568
Wuxi Railway Station,Shanghai Railway Station,wu,shanghai,142,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,0.13533079851334678
Wuxi Railway Station,Shanghai Railway Station,wu,shanghai,142,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,0.12880216172518932
Wuxi Railway Station,Shanghai Railway Station,wu,shanghai,142,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,0.13725798725922134
Wuxi Railway Station,Danyang Railway Station,wu,danyang,213,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13312401.086909356 3763771.6976509956 0),danyang,0.09624231399334618
Wuxi Railway Station,Danyang Railway Station,wu,danyang,213,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13321219.304009788 3765565.524600622 0),danyang,0.09019236432342148
Wuxi Railway Station,Changzhou Railway Station,wu,changzhou,7761,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13354790.538445106 3735397.1397779984 0),changzhou,0.045235946103267484
Wuxi Railway Station,Changzhou Railway Station,wu,changzhou,7761,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13352842.553666335 3744414.751385263 0),changzhou,0.05235593669174483
Wuxi Railway Station,Suzhou Railway Station,wu,suzhou,114,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13425866.515475348 3675961.030404923 0),suzhou,0.047773563476378046
Wuxi Railway Station,Suzhou Railway Station,wu,suzhou,114,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13051833.601597758 3985303.9383740523 0),suzhou,0.4378242723049893
Wuxi Railway Station,Suzhou Railway Station,wu,suzhou,114,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13429494.07682002 3687874.9187155915 0),suzhou,0.04337514440340635
Wuxi Railway Station,Zhenjiang Railway Station,wu,zhenjiang,18,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13294578.276162364 3789519.6118618115 0),zhenjiang,0.1259677114518967
Wuxi Railway Station,Zhenjiang Railway Station,wu,zhenjiang,18,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13293634.02605886 3783633.235406971 0),zhenjiang,0.12307177530549473
Wuxi Railway Station,Huishan Railway Station,wu,huishan,754,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13380188.272740982 3720286.1829449567 0),huishan,0.01588805357475291
Wuxi Railway Station,Wuxixinqu Railway Station,wu,wuxixinqu,225,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13401455.090792205 3697781.1756384387 0),wuxixinqu,0.015173466375479894
Wuxi Railway Station,Qishuyan Railway Station,wu,qishuyan,625,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13365304.409206253 3727193.4941206165 0),qishuyan,0.03193012700340257
Wuxi Railway Station,Suzhouxinqu Railway Station,wu,suzhouxinqu,61,POINT Z (13391962.602630477 3709618.6901726336 0),wu,POINT Z (13416271.681620942 3681378.134903699 0),suzhouxinqu,0.0372620488333963
Wuxidong Railway Station,Jinanxi Railway Station,wuxi,ji,110,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13022731.377064614 4393306.540143433 0),ji,0.7842860713477233
Wuxidong Railway Station,Jinanxi Railway Station,wuxi,ji,110,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13011676.229528375 4393063.6699935505 0),ji,0.7895801863915464
Wuxidong Railway Station,Jinanxi Railway Station,wuxi,ji,110,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13198460.379109515 3512963.563989763 0),ji,0.28891148194993077
Wuxidong Railway Station,Nanjingnan Railway Station,wuxi,nanjing,916,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,0.9476418971694673
Wuxidong Railway Station,Nanjingnan Railway Station,wuxi,nanjing,916,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,0.19135036867277178
Wuxidong Railway Station,Nanjingnan Railway Station,wuxi,nanjing,916,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,0.19600529823042911
Wuxidong Railway Station,Shanghaihongqiao Railway Station,wuxi,shanghaihongqiao,1817,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13504866.490043916 3658229.2535873577 0),shanghaihongqiao,0.10927756165621383
Wuxidong Railway Station,Zhenjiangnan Railway Station,wuxi,zhenjiang,1543,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13294578.276162364 3789519.6118618115 0),zhenjiang,0.1389432441492172
Wuxidong Railway Station,Zhenjiangnan Railway Station,wuxi,zhenjiang,1543,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13293634.02605886 3783633.235406971 0),zhenjiang,0.13649081360065274
Wuxidong Railway Station,Suzhoubei Railway Station,wuxi,suzhou,3675,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13425866.515475348 3675961.030404923 0),suzhou,0.03865357295961331
Wuxidong Railway Station,Suzhoubei Railway Station,wuxi,suzhou,3675,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13051833.601597758 3985303.9383740523 0),suzhou,0.45052495298841205
Wuxidong Railway Station,Suzhoubei Railway Station,wuxi,suzhou,3675,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13429494.07682002 3687874.9187155915 0),suzhou,0.03069225213775617
Wuxidong Railway Station,Changzhoubei Railway Station,wuxi,changzhou,3436,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13354790.538445106 3735397.1397779984 0),changzhou,0.0595848910952088
Wuxidong Railway Station,Changzhoubei Railway Station,wuxi,changzhou,3436,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13352842.553666335 3744414.751385263 0),changzhou,0.06550680317250894
Wuxidong Railway Station,Danyangbei Railway Station,wuxi,danyang,544,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13312401.086909356 3763771.6976509956 0),danyang,0.11022674227713682
Wuxidong Railway Station,Danyangbei Railway Station,wuxi,danyang,544,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13321219.304009788 3765565.524600622 0),danyang,0.1035212620248768
Wuxidong Railway Station,Kunshannan Railway Station,wuxi,kunshan,891,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13463712.075604407 3678979.485994838 0),kunshan,0.06323524636897726
Wuxidong Railway Station,Shanghai Railway Station,wuxi,shanghai,111,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,0.11974146594466474
Wuxidong Railway Station,Shanghai Railway Station,wuxi,shanghai,111,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,0.11324133843693987
Wuxidong Railway Station,Shanghai Railway Station,wuxi,shanghai,111,POINT Z (13409044.318005105 3710762.070257438 0),wuxi,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,0.12244642817550094
Wuxixinqu Railway Station,Changzhou Railway Station,wuxixinqu,changzhou,183,POINT Z (13401455.090792205 3697781.1756384387 0),wuxixinqu,POINT Z (13354790.538445106 3735397.1397779984 0),changzhou,0.0599378111370763
Wuxixinqu Railway Station,Changzhou Railway Station,wuxixinqu,changzhou,183,POINT Z (13401455.090792205 3697781.1756384387 0),wuxixinqu,POINT Z (13352842.553666335 3744414.751385263 0),changzhou,0.06736370797951195
Wuxixinqu Railway Station,Wuxi Railway Station,wuxixinqu,wu,643,POINT Z (13401455.090792205 3697781.1756384387 0),wuxixinqu,POINT Z (13391962.602630477 3709618.6901726336 0),wu,0.015173466375479894
Wuxixinqu Railway Station,Suzhou Railway Station,wuxixinqu,suzhou,1312,POINT Z (13401455.090792205 3697781.1756384387 0),wuxixinqu,POINT Z (13425866.515475348 3675961.030404923 0),suzhou,0.03274196684795299
Wuxixinqu Railway Station,Suzhou Railway Station,wuxixinqu,suzhou,1312,POINT Z (13401455.090792205 3697781.1756384387 0),wuxixinqu,POINT Z (13051833.601597758 3985303.9383740523 0),suzhou,0.452663809904948
Wuxixinqu Railway Station,Suzhou Railway Station,wuxixinqu,suzhou,1312,POINT Z (13401455.090792205 3697781.1756384387 0),wuxixinqu,POINT Z (13429494.07682002 3687874.9187155915 0),suzhou,0.029737495921637894
Wuxixinqu Railway Station,Huishan Railway Station,wuxixinqu,huishan,141,POINT Z (13401455.090792205 3697781.1756384387 0),wuxixinqu,POINT Z (13380188.272740982 3720286.1829449567 0),huishan,0.030963735302612348
Wuxixinqu Railway Station,Qishuyan Railway Station,wuxixinqu,qishuyan,110,POINT Z (13401455.090792205 3697781.1756384387 0),wuxixinqu,POINT Z (13365304.409206253 3727193.4941206165 0),qishuyan,0.046604251497325784
Wuyibei Railway Station,Jinhua Railway Station,wuyi,jinhua,1812,POINT Z (13341038.669342587 3373946.188414532 0),wuyi,POINT Z (13328755.652460802 3390592.376377643 0),jinhua,0.02068738933315217
Wuyibei Railway Station,Jinhua Railway Station,wuyi,jinhua,1812,POINT Z (13341038.669342587 3373946.188414532 0),wuyi,POINT Z (13317238.236712793 3390118.303525754 0),jinhua,0.028774952659143645
Wuyibei Railway Station,Yiwu Railway Station,wuyi,yiwu,894,POINT Z (13341038.669342587 3373946.188414532 0),wuyi,POINT Z (13362584.60699071 3424265.3812819757 0),yiwu,0.05473799959779111
Wuyibei Railway Station,Yongkangnan Railway Station,wuyi,yongkang,1794,POINT Z (13341038.669342587 3373946.188414532 0),wuyi,POINT Z (13360416.64198508 3356986.019368061 0),yongkang,0.02575176028581489
Wuyibei Railway Station,Jinyunxi Railway Station,wuyi,jinyun,643,POINT Z (13341038.669342587 3373946.188414532 0),wuyi,POINT Z (13363919.794670593 3334999.790379022 0),jinyun,0.04517043077297735
Wuyibei Railway Station,Lishui Railway Station,wuyi,lishui,306,POINT Z (13341038.669342587 3373946.188414532 0),wuyi,POINT Z (13352757.200114688 3305133.3505860586 0),lishui,0.06980351433462714
Wuyibei Railway Station,Lishui Railway Station,wuyi,lishui,306,POINT Z (13341038.669342587 3373946.188414532 0),wuyi,POINT Z (13257170.770029437 3721570.8909422946 0),lishui,0.357598599469735
Wuyishanbei Railway Station,Shangrao Railway Station,wuyishan,shangrao,3409,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13135816.631201835 3311502.2700465834 0),shangrao,0.09021346958249278
Wuyishanbei Railway Station,Shangrao Railway Station,wuyishan,shangrao,3409,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13135816.631201835 3311502.2700465834 0),shangrao,0.12881785084733918
Wuyishanbei Railway Station,Hangzhoudong Railway Station,wuyishan,hangzhou,77,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,0.394343800516936
Wuyishanbei Railway Station,Hangzhoudong Railway Station,wuyishan,hangzhou,77,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,0.40073798722519227
Wuyishanbei Railway Station,Hangzhoudong Railway Station,wuyishan,hangzhou,77,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,0.39386575863419554
Wuyishanbei Railway Station,Hangzhoudong Railway Station,wuyishan,hangzhou,77,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,0.42147504982724215
Wuyishanbei Railway Station,Hangzhoudong Railway Station,wuyishan,hangzhou,77,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,0.42895113284833974
Wuyishanbei Railway Station,Hangzhoudong Railway Station,wuyishan,hangzhou,77,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,0.42202620089514337
Wuyishanbei Railway Station,Jiangshan Railway Station,wuyishan,jiangshan,29,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13206791.473806778 3347098.652308875 0),jiangshan,0.14225388760182048
Wuyishanbei Railway Station,Jiangshan Railway Station,wuyishan,jiangshan,29,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13206791.473806778 3347098.652308875 0),jiangshan,0.17507203576789832
Wuyishanbei Railway Station,Wuyishandong Railway Station,wuyishan,wuyishan,963,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,0.0
Wuyishanbei Railway Station,Wuyishandong Railway Station,wuyishan,wuyishan,963,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,0.03871933499916556
Wuyishanbei Railway Station,Wuyishandong Railway Station,wuyishan,wuyishan,963,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,0.03871933499916556
Wuyishanbei Railway Station,Wuyishandong Railway Station,wuyishan,wuyishan,963,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,0.0
Wuyishanbei Railway Station,Jianouxi Railway Station,wuyishan,jianou,324,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13166215.96079441 3129912.4580189623 0),jianou,0.09511086555690415
Wuyishanbei Railway Station,Jianouxi Railway Station,wuyishan,jianou,324,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13166215.96079441 3129912.4580189623 0),jianou,0.05699474799975788
Wuyishanbei Railway Station,Nanpingbei Railway Station,wuyishan,nanping,144,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13165588.227180198 3072899.886609904 0),nanping,0.15065049750510107
Wuyishanbei Railway Station,Nanpingbei Railway Station,wuyishan,nanping,144,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13165588.227180198 3072899.886609904 0),nanping,0.11195253665832466
Wuyishanbei Railway Station,Fuzhou Railway Station,wuyishan,fuzhou,277,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,0.18936233695984472
Wuyishanbei Railway Station,Fuzhou Railway Station,wuyishan,fuzhou,277,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,0.2691943514623783
Wuyishanbei Railway Station,Fuzhou Railway Station,wuyishan,fuzhou,277,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,0.1703129053382829
Wuyishanbei Railway Station,Fuzhou Railway Station,wuyishan,fuzhou,277,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,0.2516579353725454
Wuyishanbei Railway Station,Fuzhou Railway Station,wuyishan,fuzhou,277,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,0.20189853017668397
Wuyishanbei Railway Station,Fuzhou Railway Station,wuyishan,fuzhou,277,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,0.234918745322547
Wuyishanbei Railway Station,Fuzhou Railway Station,wuyishan,fuzhou,277,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,0.1921117279007597
Wuyishanbei Railway Station,Fuzhou Railway Station,wuyishan,fuzhou,277,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,0.21760930039886303
Wuyishanbei Railway Station,Wufushan Railway Station,wuyishan,wufushan,359,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13140249.888734464 3278120.0768861724 0),wufushan,0.056724888837776016
Wuyishanbei Railway Station,Wufushan Railway Station,wuyishan,wufushan,359,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13140249.888734464 3278120.0768861724 0),wufushan,0.0952135010889801
Wuyishandong Railway Station,Shanghaihongqiao Railway Station,wuyishan,shanghaihongqiao,67,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13504866.490043916 3658229.2535873577 0),shanghaihongqiao,0.5690410887834225
Wuyishandong Railway Station,Shanghaihongqiao Railway Station,wuyishan,shanghaihongqiao,67,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13504866.490043916 3658229.2535873577 0),shanghaihongqiao,0.5956845026315126
Wuyishandong Railway Station,Yiwu Railway Station,wuyishan,yiwu,68,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13362584.60699071 3424265.3812819757 0),yiwu,0.3010191342344737
Wuyishandong Railway Station,Yiwu Railway Station,wuyishan,yiwu,68,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13362584.60699071 3424265.3812819757 0),yiwu,0.32442445707073864
Wuyishandong Railway Station,Sanmingbei Railway Station,wuyishan,sanming,174,POINT Z (13140197.076207682 3221395.2126334035 0),wuyishan,POINT Z (13113532.543138454 3045990.1565413773 0),sanming,0.17742021031000624
Wuyishandong Railway Station,Sanmingbei Railway Station,wuyishan,sanming,174,POINT Z (13145627.258891013 3183058.545866413 0),wuyishan,POINT Z (13113532.543138454 3045990.1565413773 0),sanming,0.14077575832293396
