,station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist_x,pop1,pop2
123,Chengdudong Railway Station,Yantai Railway Station,chengdu,yantai,93,POINT Z (11585118.164053565 3593852.2752398853 0),chengdu,POINT Z (13513805.884310005 4499282.967938185 0),yantai,2130.6433445201724,851454,1104408
124,Chengdudong Railway Station,Yantai Railway Station,chengdu,yantai,93,POINT Z (11574753.182332112 3592032.4728066684 0),chengdu,POINT Z (13511684.260940466 4515731.505384742 0),yantai,2145.90817745415,851454,1104408
125,Chengdudong Railway Station,Yantai Railway Station,chengdu,yantai,93,POINT Z (11574753.182332112 3592032.4728066684 0),chengdu,POINT Z (13513805.884310005 4499282.967938185 0),yantai,2140.8009814002216,851454,1104408
126,Chengdudong Railway Station,Yantai Railway Station,chengdu,yantai,93,POINT Z (11592731.413233338 3584922.353970721 0),chengdu,POINT Z (13511684.260940466 4515731.505384742 0),yantai,2132.7882473605737,851454,1104408
127,Chengdudong Railway Station,Yantai Railway Station,chengdu,yantai,93,POINT Z (11592731.413233338 3584922.353970721 0),chengdu,POINT Z (13513805.884310005 4499282.967938185 0),yantai,2127.5766627309704,851454,1104408
128,Chengdudong Railway Station,Yantai Railway Station,chengdu,yantai,93,POINT Z (11584309.365614036 3582110.8007241627 0),chengdu,POINT Z (13511684.260940466 4515731.505384742 0),yantai,2141.5932403949832,851454,1104408
129,Chengdudong Railway Station,Yantai Railway Station,chengdu,yantai,93,POINT Z (11584309.365614036 3582110.8007241627 0),chengdu,POINT Z (13513805.884310005 4499282.967938185 0),yantai,2136.3898520569533,851454,1104408
130,Chengdudong Railway Station,Leshan Railway Station,chengdu,leshan,9,POINT Z (11585118.164053565 3593852.2752398853 0),chengdu,POINT Z (11544941.03155005 3453018.2417953024 0),leshan,146.45281476460232,851454,1181323
131,Chengdudong Railway Station,Leshan Railway Station,chengdu,leshan,9,POINT Z (11574753.182332112 3592032.4728066684 0),chengdu,POINT Z (11544941.03155005 3453018.2417953024 0),leshan,142.1749652995696,851454,1181323
132,Chengdudong Railway Station,Leshan Railway Station,chengdu,leshan,9,POINT Z (11592731.413233338 3584922.353970721 0),chengdu,POINT Z (11544941.03155005 3453018.2417953024 0),leshan,140.29474469922158,851454,1181323
133,Chengdudong Railway Station,Leshan Railway Station,chengdu,leshan,9,POINT Z (11584309.365614036 3582110.8007241627 0),chengdu,POINT Z (11544941.03155005 3453018.2417953024 0),leshan,134.96204836091854,851454,1181323
134,Dunhua Railway Station,Yanjixi Railway Station,dunhua,yanji,121,POINT Z (14275407.86414337 5369876.5154540725 0),dunhua,POINT Z (14405589.839188607 5297169.426577908 0),yanji,149.10958185014596,120642,429264
135,Dunhua Railway Station,Jiaohexi Railway Station,dunhua,jiaohe,448,POINT Z (14275407.86414337 5369876.5154540725 0),dunhua,POINT Z (14170587.232161924 5422393.367151934 0),jiaohe,117.24071221740672,120642,56992
136,Enshi Railway Station,Yichangdong Railway Station,enshi,yichang,220,POINT Z (12187202.649491353 3548870.8135429723 0),enshi,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,213.65817609451213,281754,219552
137,Enshi Railway Station,Zhengzhoudong Railway Station,enshi,zhengzhou,105,POINT Z (12187202.649491353 3548870.8135429723 0),enshi,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,753.4320480010341,281754,2554862
138,Enshi Railway Station,Zhengzhoudong Railway Station,enshi,zhengzhou,105,POINT Z (12187202.649491353 3548870.8135429723 0),enshi,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,743.7260595313303,281754,2554862
139,Enshi Railway Station,Zhengzhoudong Railway Station,enshi,zhengzhou,105,POINT Z (12187202.649491353 3548870.8135429723 0),enshi,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,727.389469879296,281754,2554862
140,Fulingbei Railway Station,Yichangdong Railway Station,fuling,yichang,1,POINT Z (11941597.891451133 3474486.6485225684 0),fuling,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,469.62486796426657,959217,219552
141,Fulingbei Railway Station,Enshi Railway Station,fuling,enshi,109,POINT Z (11941597.891451133 3474486.6485225684 0),fuling,POINT Z (12187202.649491353 3548870.8135429723 0),enshi,256.6217083135748,959217,281754
142,Fuyubei Railway Station,Changchunxi Railway Station,fuyu,changchun,837,POINT Z (14026041.58165875 5622506.642545678 0),fuyu,POINT Z (13950269.431386689 5451404.499799183 0),changchun,187.1292655072796,206908,295684
143,Fuyubei Railway Station,Changchunxi Railway Station,fuyu,changchun,837,POINT Z (14026041.58165875 5622506.642545678 0),fuyu,POINT Z (13936456.989453055 5446180.397860233 0),changchun,197.77852190147505,206908,295684
144,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,432.3000752781382,1175223,2777090
145,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,587.3120375202515,1175223,2777090
146,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,601.0593281476242,1175223,2777090
147,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,277.0568673259947,1175223,2777090
148,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,764.6181293023226,1175223,2777090
149,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,780.1070558113722,1175223,2777090
150,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,467.2133946265447,1175223,2777090
151,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,535.3492174880635,1175223,2777090
152,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,549.1809869387798,1175223,2777090
153,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,281.3696416455784,1175223,2777090
154,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,748.1741564895929,1175223,2777090
155,Fuzhou Railway Station,Nanjingnan Railway Station,fuzhou,nanjing,116,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,763.6727726170847,1175223,2777090
156,Fuzhou Railway Station,Shenzhenbei Railway Station,fuzhou,shenzhen,1,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,708.4694910876322,1175223,36825407
157,Fuzhou Railway Station,Shenzhenbei Railway Station,fuzhou,shenzhen,1,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,703.209105446884,1175223,36825407
158,Fuzhou Railway Station,Shenzhenbei Railway Station,fuzhou,shenzhen,1,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,722.9547137879476,1175223,36825407
159,Fuzhou Railway Station,Shenzhenbei Railway Station,fuzhou,shenzhen,1,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,725.5493831010426,1175223,36825407
160,Fuzhou Railway Station,Shenzhenbei Railway Station,fuzhou,shenzhen,1,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,759.4245239596875,1175223,36825407
161,Fuzhou Railway Station,Shenzhenbei Railway Station,fuzhou,shenzhen,1,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,754.3633973611412,1175223,36825407
162,Fuzhou Railway Station,Shenzhenbei Railway Station,fuzhou,shenzhen,1,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,726.0336083261265,1175223,36825407
163,Fuzhou Railway Station,Shenzhenbei Railway Station,fuzhou,shenzhen,1,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,728.3065172785027,1175223,36825407
164,Fuzhou Railway Station,Changshanan Railway Station,fuzhou,changsha,111,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,367.1153153984991,1175223,3669011
165,Fuzhou Railway Station,Changshanan Railway Station,fuzhou,changsha,111,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,754.3221316751061,1175223,3669011
166,Fuzhou Railway Station,Changshanan Railway Station,fuzhou,changsha,111,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,395.7515983815928,1175223,3669011
167,Fuzhou Railway Station,Changshanan Railway Station,fuzhou,changsha,111,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,741.4006246001658,1175223,3669011
168,Fuzhou Railway Station,Nanchangxi Railway Station,fuzhou,nanchang,1755,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,105.63456039936196,1175223,165182
169,Fuzhou Railway Station,Nanchangxi Railway Station,fuzhou,nanchang,1755,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,108.59222535382924,1175223,165182
170,Fuzhou Railway Station,Nanchangxi Railway Station,fuzhou,nanchang,1755,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,511.7033710461345,1175223,165182
171,Fuzhou Railway Station,Nanchangxi Railway Station,fuzhou,nanchang,1755,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,519.2106024583857,1175223,165182
172,Fuzhou Railway Station,Nanchangxi Railway Station,fuzhou,nanchang,1755,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,92.77297903684568,1175223,165182
173,Fuzhou Railway Station,Nanchangxi Railway Station,fuzhou,nanchang,1755,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,102.51142076043372,1175223,165182
174,Fuzhou Railway Station,Nanchangxi Railway Station,fuzhou,nanchang,1755,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,495.4214812454447,1175223,165182
175,Fuzhou Railway Station,Nanchangxi Railway Station,fuzhou,nanchang,1755,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,503.1102388469801,1175223,165182
176,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,524.4122156886322,1175223,3888002
177,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,525.461340124639,1175223,3888002
178,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,519.2441623990094,1175223,3888002
179,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,537.8118837586053,1175223,3888002
180,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,551.2831555220578,1175223,3888002
181,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,544.7140805243719,1175223,3888002
182,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,476.47873475429,1175223,3888002
183,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,476.808454959937,1175223,3888002
184,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,470.71774222979633,1175223,3888002
185,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,523.8203650138872,1175223,3888002
186,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,537.0568029902382,1175223,3888002
187,Fuzhou Railway Station,Hangzhoudong Railway Station,fuzhou,hangzhou,94,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,530.4449181609842,1175223,3888002
188,Fuzhou Railway Station,Wuhan Railway Station,fuzhou,wuhan,217,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,404.632083774473,1175223,2555926
189,Fuzhou Railway Station,Wuhan Railway Station,fuzhou,wuhan,217,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,804.5294158773396,1175223,2555926
190,Fuzhou Railway Station,Wuhan Railway Station,fuzhou,wuhan,217,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,386.6040388874844,1175223,2555926
191,Fuzhou Railway Station,Wuhan Railway Station,fuzhou,wuhan,217,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,787.6277992443348,1175223,2555926
192,Fuzhou Railway Station,Zhengzhoudong Railway Station,fuzhou,zhengzhou,110,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,937.1204434103702,1175223,2554862
193,Fuzhou Railway Station,Zhengzhoudong Railway Station,fuzhou,zhengzhou,110,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,939.594164883025,1175223,2554862
194,Fuzhou Railway Station,Zhengzhoudong Railway Station,fuzhou,zhengzhou,110,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,947.8775488001723,1175223,2554862
195,Fuzhou Railway Station,Zhengzhoudong Railway Station,fuzhou,zhengzhou,110,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,1294.4407289677167,1175223,2554862
196,Fuzhou Railway Station,Zhengzhoudong Railway Station,fuzhou,zhengzhou,110,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,1299.3605081250298,1175223,2554862
197,Fuzhou Railway Station,Zhengzhoudong Railway Station,fuzhou,zhengzhou,110,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,1312.038005388892,1175223,2554862
198,Fuzhou Railway Station,Zhengzhoudong Railway Station,fuzhou,zhengzhou,110,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,905.9089809529,1175223,2554862
199,Fuzhou Railway Station,Zhengzhoudong Railway Station,fuzhou,zhengzhou,110,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,908.9814386144858,1175223,2554862
